id,ip,country,port,root_folders,date_added
798,94.210.10.41,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:23"
799,86.31.48.218,GB,443,"Backups,Documents,Jerome,Pictures,Reg,TimeMachine","2014-04-25 00:41:24"
800,68.190.144.219,US,443,"Backups,Button Files,Documents,GrammyJo,MBZSM,Movies,Music,Pictures,shared stuff,Software,USB_Seagate_FA_GoFlex_De_1","2014-04-25 00:41:24"
801,86.136.85.246,GB,80,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:24"
802,87.221.189.136,ES,443,Scan,"2014-04-25 00:41:24"
803,217.123.33.67,NL,443,"Documents,Movies,Music,Pictures,test","2014-04-25 00:41:24"
804,94.198.33.119,RU,443,"kotel,QuikTransfer,qwerty1,qwerty2","2014-04-25 00:41:24"
805,173.57.45.32,US,443,"Backups,Movies","2014-04-25 00:41:24"
806,151.16.149.31,IT,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
807,31.179.226.5,PL,443,"Dokumenty,Filmy,Muzyka,Zdjecia","2014-04-25 00:41:24"
808,78.187.220.95,TR,443,Belsis,"2014-04-25 00:41:24"
809,84.179.20.2,DE,443,"Datenbank,Druckdaten,Jobs,Sonstiges","2014-04-25 00:41:24"
810,68.144.45.52,CA,445,"Backups,Documents,Movies,Music,Pictures,USB_Seagate","2014-04-25 00:41:24"
811,146.164.120.188,BR,80,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:24"
812,103.249.81.2,IN,80,"Backups,Developer,projects,TimeMachine","2014-04-25 00:41:24"
813,86.31.48.218,GB,443,"Backups,Documents,Jerome,Pictures,Reg,TimeMachine","2014-04-25 00:41:24"
814,217.120.53.245,NL,80,"Backups,Documents,Movies,Music,Pictures,Shared by Harrie,TimeMachine","2014-04-25 00:41:24"
815,95.97.31.186,NL,443,"Backups,Documents,Movies,Music,Pictures,Torrents","2014-04-25 00:41:24"
816,96.244.217.80,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
817,108.78.140.49,US,80,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:24"
818,84.91.177.207,PT,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:24"
819,83.160.53.20,NL,443,"Afbeeldingen,Backups,Documenten,Films en Video,Gebruiksaanwijzingen,Muziek","2014-04-25 00:41:24"
820,87.127.165.129,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
821,81.102.193.202,GB,443,"Documents,Movies,Music,Pictures,QuikTransfer,Racing","2014-04-25 00:41:24"
822,94.202.175.178,AE,443,"Movies,Music","2014-04-25 00:41:24"
823,80.57.10.3,NL,443,"Dowloads,Movies,Music,TimeMachine,TV Shows","2014-04-25 00:41:24"
824,94.213.4.102,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:24"
825,84.26.74.66,NL,443,"3D films,Backups,Documents,Jay en Mick,Movies,Music,Muziek DVDs,Pictures,QuikTransfer","2014-04-25 00:41:24"
826,186.3.245.19,EC,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
827,78.233.108.112,FR,443,Documents,"2014-04-25 00:41:24"
828,24.6.115.114,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
829,77.98.211.55,GB,443,"Backups,Documents,home movie,media player format,Movies,Music,Pictures","2014-04-25 00:41:24"
830,71.239.72.11,US,443,"Movies,Music","2014-04-25 00:41:24"
831,71.34.132.207,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
832,24.113.199.154,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,USB","2014-04-25 00:41:24"
833,84.92.48.125,GB,443,"Downloads,Kindle,Pictures","2014-04-25 00:41:24"
834,71.59.140.215,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
835,78.42.9.83,DE,443,"Daten,Filme,Tausch","2014-04-25 00:41:24"
836,31.39.46.85,FR,443,"Coralie,DAVID.AIXLIFE,DHEC,SAUVEGARDE.AIXLIFE","2014-04-25 00:41:24"
837,85.245.48.154,PT,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
838,90.145.163.243,NL,443,"Backups,Media1,Media3,QuikTransfer","2014-04-25 00:41:24"
839,84.28.135.249,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
840,96.247.20.141,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:24"
841,174.51.78.137,US,443,"Backups,Documents,iTunes,Pictures,stls_userdata","2014-04-25 00:41:24"
842,84.24.172.168,NL,443,"Documents,Movies,Music,Pictures,Software,TimeMachine","2014-04-25 00:41:24"
843,72.76.217.140,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:24"
844,80.56.253.85,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:24"
845,99.238.6.99,CA,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:24"
846,94.210.210.38,NL,443,"Documents,Movies,Music,Pictures,sabina","2014-04-25 00:41:24"
847,186.204.28.163,BR,443,Lage,"2014-04-25 00:41:24"
848,201.229.11.55,AW,80,"Backups,Movies,Music,Permaculture,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:24"
849,88.120.228.122,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
850,95.84.198.231,RU,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
851,80.178.164.134,IL,443,"Backup,backup,backup,backup,customade,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
852,50.194.107.25,US,443,Backups,"2014-04-25 00:41:25"
853,80.119.53.171,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
854,86.11.153.6,GB,443,"Backups,Documents,TimeMachine,Video","2014-04-25 00:41:25"
855,109.111.180.103,RU,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
856,189.60.228.96,BR,443,"Backups,Beatriz,Documents,Ivan,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
857,188.82.176.142,PT,443,"Miguel Servidor,Vitalis Park","2014-04-25 00:41:25"
858,97.102.15.232,US,443,"Backups,Documents,FTCC Pictures,Movies,Music,SFM Sermons,TimeMachine","2014-04-25 00:41:25"
859,109.156.229.3,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
860,70.79.44.204,CA,443,"Drivers,Movies,Music,Pictures,Public,Software,TimeMachine","2014-04-25 00:41:25"
861,94.211.64.102,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
862,71.207.122.231,US,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
863,95.121.204.213,ES,443,"Backups,Cine,Documents,Fotos,hugo,manuel,Music,QuikTransfer,Recetas,TimeMachine","2014-04-25 00:41:25"
864,72.89.99.12,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
865,208.138.52.6,US,443,"aspano,izav6110,MSMC_Projects,QuikTransfer,vver9612","2014-04-25 00:41:25"
866,176.127.242.224,CH,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
867,96.250.70.218,US,80,Music,"2014-04-25 00:41:25"
868,82.124.50.160,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
869,98.202.234.184,US,80,"Backups,Documents,Music,Pictures,QuikTransfer,tftp","2014-04-25 00:41:25"
870,82.31.98.208,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
871,2.81.172.63,PT,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
872,108.16.228.45,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine,TurboBox1_Backup","2014-04-25 00:41:25"
873,86.149.141.235,GB,443,"Games,Music,Pictures","2014-04-25 00:41:25"
874,74.95.41.173,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
875,173.28.231.207,US,443,"Documents,Movies,Music,Pictures,Recorded TV,TimeMachine","2014-04-25 00:41:25"
876,98.220.178.54,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
877,81.57.178.218,FR,443,"AUDIO,DOCUMENTS,QuikTransfer,SOFTWARES,TIME,TimeMachine,VIDEOS","2014-04-25 00:41:25"
878,91.154.52.252,FI,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
879,132.210.162.29,CA,80,"Data,Data2","2014-04-25 00:41:25"
880,64.32.174.59,US,443,"epeuc,ws_data","2014-04-25 00:41:25"
881,31.48.179.249,GB,80,QuikTransfer,"2014-04-25 00:41:25"
882,151.224.136.146,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
883,94.210.10.41,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
884,82.15.192.161,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
885,86.146.224.53,GB,443,"Becky,Clickrshots,Pictures","2014-04-25 00:41:25"
886,80.4.211.17,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
887,85.1.64.222,CH,445,"Backups,Dokumente,Fotos,Musik,Software","2014-04-25 00:41:25"
888,85.126.142.203,AT,443,"QuikTransfer,TimeMachine","2014-04-25 00:41:25"
889,190.98.195.210,CL,443,"COMPARTIDACONTA,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
890,69.126.160.108,US,443,"Media,Software","2014-04-25 00:41:25"
891,213.107.166.40,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
892,74.137.224.6,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
893,89.85.238.79,FR,445,"Documents,Movies,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
894,99.225.140.36,CA,443,"Audio,Backups,Documents,Facebook,General Knowledge,Home Pics & Videos,Kindle books,TimeMachine","2014-04-25 00:41:25"
895,85.5.119.180,CH,443,"Backups,Documents,Movies,Music,Pictures,Torrents","2014-04-25 00:41:25"
896,70.179.46.100,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
897,188.9.25.227,IT,443,"Backups,Movies,Music,Pictures,QuikTransfer,ricevitoria,stls_userdata,TimeMachine","2014-04-25 00:41:25"
898,82.234.114.36,FR,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:25"
899,96.246.48.96,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
900,173.64.71.86,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
901,68.148.160.19,CA,443,Media,"2014-04-25 00:41:25"
902,98.112.22.169,US,443,"Backups,Old Data,Pictures,SignsNow Documents","2014-04-25 00:41:25"
903,94.213.39.22,NL,443,"Backups,FB,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
904,151.228.226.46,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
905,68.10.155.27,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
906,83.87.193.117,NL,443,"fotos van motortrip juli 2012","2014-04-25 00:41:25"
907,217.128.234.54,FR,443,Commun,"2014-04-25 00:41:25"
908,50.100.87.233,CA,443,"APPS,Backups,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
909,86.22.237.103,GB,443,"Public Documents","2014-04-25 00:41:25"
910,188.83.13.134,PT,443,"Android,Backups,Documents,Fotografia,FOTOS,Frutitudo,Movies,Music,Pictures,QuikTransfer,Series,Software,stls_userdata,TimeMachine,torrent,video,Virtuais","2014-04-25 00:41:25"
911,84.107.133.129,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
912,24.233.188.125,US,443,"Backups,Documents,Movies,Music,Pictures,RC Backup Projects,rc server share","2014-04-25 00:41:25"
913,86.177.74.155,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
914,83.167.97.119,RU,443,"Movies,Music,Photo","2014-04-25 00:41:25"
915,98.218.169.24,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
916,84.234.181.22,NO,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
917,113.253.233.98,HK,445,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,WingsCreations","2014-04-25 00:41:25"
918,74.192.88.62,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
919,72.248.16.102,US,443,"Documents,Notaria,TimeMachine","2014-04-25 00:41:25"
920,177.96.46.61,BR,443,"Clientes,Dados,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
921,24.87.69.68,CA,443,"Backups,BLAST,Documents,Movies,Music,Pictures,TimeMachine,TSR","2014-04-25 00:41:25"
922,82.34.144.183,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
923,70.77.73.163,CA,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
924,86.27.141.38,GB,443,"Backups,Documents,Kids,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
925,71.170.107.253,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
926,27.251.75.135,IN,443,"Movies,Music,Pictures","2014-04-25 00:41:25"
927,108.41.193.118,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
928,212.97.160.10,ES,443,"Backups,Documents,Movies,Music,Pictures,PREVEA","2014-04-25 00:41:25"
929,216.251.202.16,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
930,181.66.226.67,PE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
931,179.187.117.203,BR,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:25"
932,75.25.151.178,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
933,24.182.214.194,US,443,"Backups,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
934,47.17.62.240,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
935,86.169.147.51,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:25"
936,98.200.183.197,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:25"
937,98.119.162.99,US,443,"Remote Storage","2014-04-25 00:41:25"
938,24.45.109.220,US,443,"disk1,QuikTransfer","2014-04-25 00:41:26"
939,50.131.120.18,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
940,88.159.162.28,NL,443,"Administration,Backups,Books,Elvi,Images,Maarten,Margo,Movies,Music,Pictures,Rubi,TimeMachine","2014-04-25 00:41:26"
941,206.116.120.22,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
942,24.147.255.221,US,80,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:26"
943,92.234.253.105,GB,443,"Backup_Cockpit,Backups,Documents,Movies,Music,Pictures,stls_userdata,TimeMachine","2014-04-25 00:41:26"
944,81.97.242.151,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
945,67.168.105.39,US,443,"Backups,Documents,Movies,Music,Pictures,Share","2014-04-25 00:41:26"
946,92.141.142.251,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
947,66.188.94.244,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
948,85.69.5.38,FR,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,stls_userdata,TimeMachine,torrent","2014-04-25 00:41:26"
949,24.2.235.173,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
950,83.80.224.113,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
951,91.153.168.29,FI,80,"Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
952,108.51.37.92,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
953,81.107.77.108,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,Tv","2014-04-25 00:41:26"
954,81.159.128.164,GB,80,"Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:26"
955,24.202.52.62,CA,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:26"
956,187.194.236.215,MX,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
957,91.183.126.250,BE,443,"public,QuikTransfer","2014-04-25 00:41:26"
958,98.231.252.206,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
959,173.16.250.151,US,443,"Backups,Documents,eBooks,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
960,87.102.179.139,CH,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:26"
961,69.112.74.149,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
962,66.169.68.211,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
963,24.16.173.110,US,443,"Music,Pictures","2014-04-25 00:41:26"
964,24.176.151.1,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:26"
965,84.95.85.34,IL,443,"Install,Pictures","2014-04-25 00:41:26"
966,50.64.50.141,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
967,68.195.101.155,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
968,50.68.69.219,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
969,98.165.160.40,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
970,31.48.108.191,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:26"
971,98.116.37.190,US,443,"Backups,Documents,Movies,Pictures,TimeMachine","2014-04-25 00:41:26"
972,68.146.140.35,CA,80,Backups,"2014-04-25 00:41:26"
973,207.152.69.217,US,80,"BestCase,Home,Network Files,QuikTransfer,Repository,USB_TRUSTED_Mass_Storage_e_1","2014-04-25 00:41:26"
974,194.153.183.229,CH,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
975,86.18.146.105,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
976,78.144.184.162,GB,443,"Documents,Flight Simulator Addons,Movies,Software","2014-04-25 00:41:26"
977,216.24.160.190,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
978,94.174.91.82,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
979,62.45.152.177,NL,443,"movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:26"
980,71.86.118.10,US,443,"Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
981,87.255.17.83,RU,80,Music,"2014-04-25 00:41:26"
982,81.107.181.153,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
983,83.197.27.236,FR,443,TimeMachine,"2014-04-25 00:41:26"
984,24.42.36.106,PR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
985,79.168.184.95,PT,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
986,5.104.124.196,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:26"
987,24.207.195.45,US,443,"Applications,Audio,eBooks,Elevate,Home Movies,Images,Movies,Reference,Television,Video","2014-04-25 00:41:26"
988,95.97.189.193,NL,443,"iTunes Media","2014-04-25 00:41:26"
989,86.171.166.15,GB,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
990,82.229.239.111,FR,443,"Films,Images,Musique","2014-04-25 00:41:26"
991,173.78.219.204,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:26"
992,82.75.112.26,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
993,213.213.192.184,BE,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:26"
994,80.56.140.51,NL,443,"Backups,Movies,TimeMachine","2014-04-25 00:41:26"
995,83.83.122.141,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
996,86.1.172.55,GB,443,"Appz,Documents and Books,Movies and TV,Pictures and Music","2014-04-25 00:41:26"
997,173.78.44.113,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
998,86.24.70.80,GB,80,"Backups,Documents","2014-04-25 00:41:26"
999,90.17.231.91,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
1000,50.165.103.29,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,test,TimeMachine","2014-04-25 00:41:26"
1001,217.121.241.226,NL,443,"Afbeeldingen,Backups,Documents,Downloads,Movie Editing,Muziek,TimeMachine","2014-04-25 00:41:26"
1002,86.30.96.192,GB,443,"Backups,Documents,FACEBOOK,Movies,Music,Pictures","2014-04-25 00:41:26"
1003,86.149.18.19,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
1004,81.102.247.92,GB,443,QuikTransfer,"2014-04-25 00:41:26"
1005,94.214.242.110,NL,443,Backups,"2014-04-25 00:41:26"
1006,204.11.131.240,US,443,Videos,"2014-04-25 00:41:26"
1007,92.232.98.5,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,Torrent Download","2014-04-25 00:41:26"
1008,72.89.183.213,US,443,"Movies,Music,Pictures","2014-04-25 00:41:26"
1009,86.8.28.157,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
1010,73.178.33.135,US,443,"Backups,Documents,hein,Movies,Pictures,TimeMachine","2014-04-25 00:41:26"
1011,83.83.17.223,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:26"
1012,92.139.123.34,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
1013,68.190.90.62,US,443,Guest,"2014-04-25 00:41:26"
1014,176.254.25.43,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
1015,65.94.225.241,CA,443,"Backups,Documents,Kishalay,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
1016,99.16.252.93,US,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:26"
1017,83.80.195.228,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,Series","2014-04-25 00:41:26"
1018,92.26.199.175,GB,443,"Public,QuikTransfer","2014-04-25 00:41:26"
